COMMAND,NR,PWD,TTY,USER,"_raw","_time",apparmor,capability,capname,class,code,comm,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone","denied_mask",dev,eventtype,fsuid,host,index,ino,linecount,msg,name,operation,ouid,path,permissive,pid,profile,punct,"requested_mask",scontext,source,sourcetype,"splunk_server","splunk_server_group",status,tag,"tag::eventtype",tclass,tcontext,timeendpos,timestartpos,type,uid
,,,,,"Nov 13 03:05:12 10.10.10.12 Nov 13 09:05:12 wazuh-server ossec: {""timestamp"":""2025-11-13T09:05:12.087+0000"",""rule"":{""level"":7,""description"":""Integrity checksum changed."",""id"":""550"",""mitre"":{""id"":[""T1565.001""],""tactic"":[""Impact""],""technique"":[""Stored Data Manipulation""]},""firedtimes"":1,""mail"":false,""groups"":[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""],""pci_dss"":[""11.5""],""gpg13"":[""4.11""],""gdpr"":[""II_5.1.f""],""hipaa"":[""164.312.c.1"",""164.312.c.2""],""nist_800_53"":[""SI.7""],""tsc"":[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1763024712.3064"",""full_log"":""File '/etc/cups/subscriptions.conf.O' modified\nMode: scheduled\nChanged attributes: inode,mtime,md5,sha1,sha256\nOld modification time was: '1762840833', now it is '1762843988'\nOld inode was: '133838', now it is '133867'\nOld md5sum was: 'efc04de51e3735b8184ead59c20d16ed'\nNew md5sum is : '8c5da94f57406ec8eba18910883c6a82'\nOld sha1sum was: '5722b6a9e98367a52bc1e18083a305c1f422001c'\nNew sha1sum is : 'b75372ccd7eabb4b7f9aea2ec25fd2bf1414579f'\nOld sha256sum was: '70547223c4ad1405b57c76685b1a204115c10e6b7503b486cd1ca59685cc7ae5'\nNew sha256sum is : 'b593e1f402c20358f4b7da9d45d751922144b0706995333f7c2975dbe086842c'\n"",""syscheck"":{""path"":""/etc/cups/subscriptions.conf.O"",""mode"":""scheduled"",""size_after"":""986"",""perm_after"":""rw-r-----"",""uid_after"":""0"",""gid_after"":""7"",""md5_before"":""efc04de51e3735b8184ead59c20d16ed"",""md5_after"":""8c5da94f57406ec8eba18910883c6a82"",""sha1_before"":""5722b6a9e98367a52bc1e18083a305c1f422001c"",""sha1_after"":""b75372ccd7eabb4b7f9aea2ec25fd2bf1414579f"",""sha256_before"":""70547223c4ad1405b57c76685b1a204115c10e6b7503b486cd1ca59685cc7ae5"",""sha256_after"":""b593e1f402c20358f4b7da9d45d751922144b0706995333f7c2975dbe086842c"",""uname_after"":""root"",""gname_after"":""lp"",""mtime_before"":""2025-11-11T06:00:33"",""mtime_after"":""2025-11-11T06:53:08"",""inode_before"":133838,""inode_after"":133867,""changed_attributes"":[""inode"",""mtime"",""md5"",""sha1"",""sha256""],""event"":""modified""},""decoder"":{""name"":""syscheck_integrity_changed""},""location"":""syscheck""}","2025-11-13T03:05:12.000-0600",,,,,,,3,13,5,november,12,thursday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""__."",""""",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 13 03:05:12 10.10.10.12 Nov 13 09:05:11 wazuh-server ossec: {""timestamp"":""2025-11-13T09:05:11.495+0000"",""rule"":{""level"":3,""description"":""Apparmor DENIED"",""id"":""52002"",""firedtimes"":1,""mail"":false,""groups"":[""local"",""syslog"",""apparmor""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1763024711.2627"",""full_log"":""Nov 13 09:05:10 tgmp-Ubuntu kernel: audit: type=1400 audit(1763024710.374:166): apparmor=\""DENIED\"" operation=\""open\"" class=\""file\"" profile=\""snap.firmware-updater.firmware-notifier\"" name=\""/proc/sys/vm/max_map_count\"" pid=46352 comm=\""firmware-notifi\"" requested_mask=\""r\"" denied_mask=\""r\"" fsuid=1000 ouid=0"",""predecoder"":{""program_name"":""kernel"",""timestamp"":""Nov 13 09:05:10"",""hostname"":""tgmp-Ubuntu""},""decoder"":{""parent"":""kernel"",""name"":""kernel""},""data"":{""status"":""DENIED"",""extra_data"":""open""},""location"":""journald""}","2025-11-13T03:05:12.000-0600","\",,,"\",,"\",3,13,5,november,12,thursday,2025,local,"\",,,1000,"10.10.10.12",wazuh,,1,,"\","\",0,,,46352,"\","__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""_"","""":""","\",,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,1400,
,,,,,"Nov 13 03:05:06 10.10.10.12 Nov 13 09:05:05 wazuh-server ossec: {""timestamp"":""2025-11-13T09:05:05.600+0000"",""rule"":{""level"":5,""description"":""Systemd: Service exited due to a failure."",""id"":""40704"",""firedtimes"":1,""mail"":false,""groups"":[""local"",""systemd""],""gpg13"":[""4.3""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1763024705.2331"",""full_log"":""Nov 13 09:05:04 tgmp-Ubuntu systemd[1]: fwupd-refresh.service: Main process exited, code=exited, status=1/FAILURE"",""predecoder"":{""program_name"":""systemd"",""timestamp"":""Nov 13 09:05:04"",""hostname"":""tgmp-Ubuntu""},""decoder"":{""name"":""systemd""},""location"":""journald""}","2025-11-13T03:05:06.000-0600",,,,,exited,,3,13,5,november,6,thursday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":______",,,"udp:515",wazuh,"tgmp-Ubuntu",,"1/FAILURE",,,,,16,0,,
,,,,,"Nov 13 03:05:05 10.10.10.12 Nov 13 09:05:04 wazuh-server ossec: {""timestamp"":""2025-11-13T09:05:04.159+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":6,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1763024704.1939"",""full_log"":""Trojaned version of file '/usr/bin/chsh' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/usr/bin/chsh""},""location"":""rootcheck""}","2025-11-13T03:05:05.000-0600",,,,,,,3,13,5,november,5,thursday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 13 03:05:05 10.10.10.12 Nov 13 09:05:04 wazuh-server ossec: {""timestamp"":""2025-11-13T09:05:04.154+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":5,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1763024704.1555"",""full_log"":""Trojaned version of file '/bin/chsh' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/bin/chsh""},""location"":""rootcheck""}","2025-11-13T03:05:05.000-0600",,,,,,,3,13,5,november,5,thursday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 13 03:05:05 10.10.10.12 Nov 13 09:05:04 wazuh-server ossec: {""timestamp"":""2025-11-13T09:05:04.142+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":4,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1763024704.1171"",""full_log"":""Trojaned version of file '/bin/chfn' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/bin/chfn""},""location"":""rootcheck""}","2025-11-13T03:05:05.000-0600",,,,,,,3,13,5,november,5,thursday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 13 03:05:05 10.10.10.12 Nov 13 09:05:04 wazuh-server ossec: {""timestamp"":""2025-11-13T09:05:04.141+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":3,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1763024704.780"",""full_log"":""Trojaned version of file '/usr/bin/chfn' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[a-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/usr/bin/chfn""},""location"":""rootcheck""}","2025-11-13T03:05:05.000-0600",,,,,,,3,13,5,november,5,thursday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 13 03:05:05 10.10.10.12 Nov 13 09:05:04 wazuh-server ossec: {""timestamp"":""2025-11-13T09:05:04.123+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":2,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1763024704.385"",""full_log"":""Trojaned version of file '/usr/bin/passwd' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[b-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/usr/bin/passwd""},""location"":""rootcheck""}","2025-11-13T03:05:05.000-0600",,,,,,,3,13,5,november,5,thursday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 13 03:05:05 10.10.10.12 Nov 13 09:05:04 wazuh-server ossec: {""timestamp"":""2025-11-13T09:05:04.105+0000"",""rule"":{""level"":7,""description"":""Host-based anomaly detection event (rootcheck)."",""id"":""510"",""firedtimes"":1,""mail"":false,""groups"":[""ossec"",""rootcheck""],""pci_dss"":[""10.6.1""],""gdpr"":[""IV_35.7.d""]},""agent"":{""id"":""003"",""name"":""kali"",""ip"":""10.0.0.11""},""manager"":{""name"":""wazuh-server""},""id"":""1763024704.0"",""full_log"":""Trojaned version of file '/bin/passwd' detected. Signature used: 'bash|file\\.h|proc\\.h|/dev/ttyo|/dev/[A-Z]|/dev/[b-s,uvxz]' (Generic)."",""decoder"":{""name"":""rootcheck""},""data"":{""title"":""Trojaned version of file detected."",""file"":""/bin/passwd""},""location"":""rootcheck""}","2025-11-13T03:05:05.000-0600",,,,,,,3,13,5,november,5,thursday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""-____()",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 12 09:11:46 10.10.10.12 Nov 12 15:11:45 wazuh-server ossec: {""timestamp"":""2025-11-12T15:11:45.310+0000"",""rule"":{""level"":7,""description"":""Listened ports status (netstat) changed (new port opened or closed)."",""id"":""533"",""firedtimes"":2,""mail"":false,""groups"":[""ossec""],""pci_dss"":[""10.2.7"",""10.6.1""],""gpg13"":[""10.1""],""gdpr"":[""IV_35.7.d""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AU.6""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762960305.17672"",""previous_output"":""Previous output:\nossec: output: 'netstat listening ports':\ntcp 127.0.0.53:53 0.0.0.0:* 388/systemd-resolve\ntcp 127.0.0.54:53 0.0.0.0:* 388/systemd-resolve\nudp 127.0.0.53:53 0.0.0.0:* 388/systemd-resolve\nudp 127.0.0.54:53 0.0.0.0:* 388/systemd-resolve\nudp 0.0.0.0:514 0.0.0.0:* 1997/splunkd\nudp 0.0.0.0:515 0.0.0.0:* 1997/splunkd\ntcp 127.0.0.1:631 0.0.0.0:* 8141/cupsd\ntcp6 ::1:631 :::* 8141/cupsd\nudp 0.0.0.0:5353 0.0.0.0:* 727/avahi-daemon\nudp6 :::5353 :::* 727/avahi-daemon\ntcp 0.0.0.0:8000 0.0.0.0:* 1997/splunkd\ntcp 127.0.0.1:8065 0.0.0.0:* 3940/python3\ntcp 0.0.0.0:8089 0.0.0.0:* 1997/splunkd\ntcp 0.0.0.0:8191 0.0.0.0:* 3474/mongod\ntcp 127.0.0.1:8194 0.0.0.0:* 4161/ipc\ntcp 0.0.0.0:9997 0.0.0.0:* 1997/splunkd\ntcp 127.0.0.1:32877 0.0.0.0:* 3479/compsup\nudp6 :::37052 :::* 727/avahi-daemon\ntcp 127.0.0.1:37449 0.0.0.0:* 4405/cmp-orchestrat\ntcp 127.0.0.1:39515 0.0.0.0:* 4161/ipc\ntcp 127.0.0.1:40063 0.0.0.0:* 4230/agent-manager\ntcp 127.0.0.1:40361 0.0.0.0:* 4413/spotlight-coll\ntcp 127.0.0.1:40781 0.0.0.0:* 4230/agent-manager\nudp 0.0.0.0:41185 0.0.0.0:* 727/avahi-daemon\ntcp 127.0.0.1:41573 0.0.0.0:* 4199/identity\ntcp 127.0.0.1:43801 0.0.0.0:* 4413/spotlight-coll\ntcp 127.0.0.1:44857 0.0.0.0:* 4199/identity\ntcp 127.0.0.1:45883 0.0.0.0:* 3479/compsup\ntcp 127.0.0.1:46191 0.0.0.0:* 4405/cmp-orchestrat\nudp 0.0.0.0:49221 0.0.0.0:* 6206/firefox"",""full_log"":""ossec: output: 'netstat listening ports':\ntcp 127.0.0.53:53 0.0.0.0:* 388/systemd-resolve\ntcp 127.0.0.54:53 0.0.0.0:* 388/systemd-resolve\nudp 127.0.0.53:53 0.0.0.0:* 388/systemd-resolve\nudp 127.0.0.54:53 0.0.0.0:* 388/systemd-resolve\nudp 0.0.0.0:514 0.0.0.0:* 1997/splunkd\nudp 0.0.0.0:515 0.0.0.0:* 1997/splunkd\ntcp 127.0.0.1:631 0.0.0.0:* 8141/cupsd\ntcp6 ::1:631 :::* 8141/cupsd\nudp 0.0.0.0:5353 0.0.0.0:* 727/avahi-daemon\nudp6 :::5353 :::* 727/avahi-daemon\ntcp 0.0.0.0:8000 0.0.0.0:* 1997/splunkd\ntcp 127.0.0.1:8065 0.0.0.0:* 3940/python3\ntcp 0.0.0.0:8089 0.0.0.0:* 1997/splunkd\ntcp 0.0.0.0:8191 0.0.0.0:* 3474/mongod\ntcp 127.0.0.1:8194 0.0.0.0:* 4161/ipc\ntcp 0.0.0.0:9997 0.0.0.0:* 1997/splunkd\ntcp 127.0.0.1:32877 0.0.0.0:* 3479/compsup\nudp6 :::37052 :::* 727/avahi-daemon\ntcp 127.0.0.1:37449 0.0.0.0:* 4405/cmp-orchestrat\ntcp 127.0.0.1:39515 0.0.0.0:* 4161/ipc\ntcp 127.0.0.1:40063 0.0.0.0:* 4230/agent-manager\ntcp 127.0.0.1:40361 0.0.0.0:* 4413/spotlight-coll\ntcp 127.0.0.1:40781 0.0.0.0:* 4230/agent-manager\nudp 0.0.0.0:41185 0.0.0.0:* 727/avahi-daemon\ntcp 127.0.0.1:41573 0.0.0.0:* 4199/identity\ntcp 127.0.0.1:43801 0.0.0.0:* 4413/spotlight-coll\ntcp 127.0.0.1:44857 0.0.0.0:* 4199/identity\ntcp 127.0.0.1:45883 0.0.0.0:* 3479/compsup\ntcp 127.0.0.1:46191 0.0.0.0:* 4405/cmp-orchestrat"",""decoder"":{""name"":""ossec""},""previous_log"":""ossec: output: 'netstat listening ports':\ntcp 127.0.0.53:53 0.0.0.0:* 388/systemd-resolve\ntcp 127.0.0.54:53 0.0.0.0:* 388/systemd-resolve\nudp 127.0.0.53:53 0.0.0.0:* 388/systemd-resolve\nudp 127.0.0.54:53 0.0.0.0:* 388/systemd-resolve\nudp 0.0.0.0:514 0.0.0.0:* 1997/splunkd\nudp 0.0.0.0:515 0.0.0.0:* 1997/splunkd\ntcp 127.0.0.1:631 0.0.0.0:* 8141/cupsd\ntcp6 ::1:631 :::* 8141/cupsd\nudp 0.0.0.0:5353 0.0.0.0:* 727/avahi-daemon\nudp6 :::5353 :::* 727/avahi-daemon\ntcp 0.0.0.0:8000 0.0.0.0:* 1997/splunkd\ntcp 127.0.0.1:8065 0.0.0.0:* 3940/python3\ntcp 0.0.0.0:8089 0.0.0.0:* 1997/splunkd\ntcp 0.0.0.0:8191 0.0.0.0:* 3474/mongod\ntcp 127.0.0.1:8194 0.0.0.0:* 4161/ipc\ntcp 0.0.0.0:9997 0.0.0.0:* 1997/splunkd\ntcp 127.0.0.1:32877 0.0.0.0:* 3479/compsup\nudp6 :::37052 :::* 727/avahi-daemon\ntcp 127.0.0.1:37449 0.0.0.0:* 4405/cmp-orchestrat\ntcp 127.0.0.1:39515 0.0.0.0:* 4161/ipc\ntcp 127.0.0.1:40063 0.0.0.0:* 4230/agent-manager\ntcp 127.0.0.1:40361 0.0.0.0:* 4413/spotlight-coll\ntcp 127.0.0.1:40781 0.0.0.0:* 4230/agent-manager\nudp 0.0.0.0:41185 0.0.0.0:* 727/avahi-daemon\ntcp 127.0.0.1:41573 0.0.0.0:* 4199/identity\ntcp 127.0.0.1:43801 0.0.0.0:* 4413/spotlight-coll\ntcp 127.0.0.1:44857 0.0.0.0:* 4199/identity\ntcp 127.0.0.1:45883 0.0.0.0:* 3479/compsup\ntcp 127.0.0.1:46191 0.0.0.0:* 4405/cmp-orchestrat\nudp 0.0.0.0:49221 0.0.0.0:* 6206/firefox"",""location"":""netstat listening ports""}","2025-11-12T09:11:46.000-0600",,,,,,,9,12,11,november,46,wednesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""___()__",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 12 09:06:26 10.10.10.12 Nov 12 15:06:25 wazuh-server ossec: {""timestamp"":""2025-11-12T15:06:25.582+0000"",""rule"":{""level"":3,""description"":""PAM: Login session closed."",""id"":""5502"",""firedtimes"":2,""mail"":false,""groups"":[""pam"",""syslog""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762959985.17299"",""full_log"":""Nov 12 15:06:24 tgmp-Ubuntu sudo[38772]: pam_unix(sudo:session): session closed for user root"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Nov 12 15:06:24"",""hostname"":""tgmp-Ubuntu""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""root""},""location"":""journald""}","2025-11-12T09:06:26.000-0600",,,,,,,9,12,6,november,26,wednesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 12 09:06:26 10.10.10.12 Nov 12 15:06:25 wazuh-server ossec: {""timestamp"":""2025-11-12T15:06:25.582+0000"",""rule"":{""level"":3,""description"":""PAM: Login session opened."",""id"":""5501"",""mitre"":{""id"":[""T1078""],""tactic"":[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""],""technique"":[""Valid Accounts""]},""firedtimes"":2,""mail"":false,""groups"":[""pam"",""syslog"",""authentication_success""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762959985.16861"",""full_log"":""Nov 12 15:06:24 tgmp-Ubuntu sudo[38772]: pam_unix(sudo:session): session opened for user root(uid=0) by tgmp(uid=1000)"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Nov 12 15:06:24"",""hostname"":""tgmp-Ubuntu""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""srcuser"":""tgmp"",""dstuser"":""root(uid=0)"",""uid"":""1000""},""location"":""journald""}","2025-11-12T09:06:26.000-0600",,,,,,,9,12,6,november,26,wednesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,0
"/usr/bin/netstat",,"/home/tgmp","pts/2",root,"Nov 12 09:06:26 10.10.10.12 Nov 12 15:06:25 wazuh-server ossec: {""timestamp"":""2025-11-12T15:06:25.568+0000"",""rule"":{""level"":3,""description"":""Successful sudo to ROOT executed."",""id"":""5402"",""mitre"":{""id"":[""T1548.003""],""tactic"":[""Privilege Escalation"",""Defense Evasion""],""technique"":[""Sudo and Sudo Caching""]},""firedtimes"":2,""mail"":false,""groups"":[""syslog"",""sudo""],""pci_dss"":[""10.2.5"",""10.2.2""],""gpg13"":[""7.6"",""7.8"",""7.13""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AC.6""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762959985.16346"",""full_log"":""Nov 12 15:06:24 tgmp-Ubuntu sudo[38772]:     tgmp : TTY=pts/2 ; PWD=/home/tgmp ; USER=root ; COMMAND=/usr/bin/netstat -tulpn"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Nov 12 15:06:24"",""hostname"":""tgmp-Ubuntu""},""decoder"":{""parent"":""sudo"",""name"":""sudo"",""ftscomment"":""First time user executed the sudo command""},""data"":{""srcuser"":""tgmp"",""dstuser"":""root"",""tty"":""pts/2"",""pwd"":""/home/tgmp"",""command"":""/usr/bin/netstat -tulpn""},""location"":""journald""}","2025-11-12T09:06:26.000-0600",,,,,,,9,12,6,november,26,wednesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""____."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Nov 12 09:06:20 10.10.10.12 Nov 12 15:06:19 wazuh-server ossec: {""timestamp"":""2025-11-12T15:06:19.591+0000"",""rule"":{""level"":3,""description"":""PAM: Login session closed."",""id"":""5502"",""firedtimes"":1,""mail"":false,""groups"":[""pam"",""syslog""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762959979.15973"",""full_log"":""Nov 12 15:06:18 tgmp-Ubuntu sudo[38756]: pam_unix(sudo:session): session closed for user root"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Nov 12 15:06:18"",""hostname"":""tgmp-Ubuntu""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""root""},""location"":""journald""}","2025-11-12T09:06:20.000-0600",,,,,,,9,12,6,november,20,wednesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
"/usr/bin/netstat",,"/home/tgmp","pts/2",root,"Nov 12 09:06:20 10.10.10.12 Nov 12 15:06:19 wazuh-server ossec: {""timestamp"":""2025-11-12T15:06:19.543+0000"",""rule"":{""level"":3,""description"":""Successful sudo to ROOT executed."",""id"":""5402"",""mitre"":{""id"":[""T1548.003""],""tactic"":[""Privilege Escalation"",""Defense Evasion""],""technique"":[""Sudo and Sudo Caching""]},""firedtimes"":1,""mail"":false,""groups"":[""syslog"",""sudo""],""pci_dss"":[""10.2.5"",""10.2.2""],""gpg13"":[""7.6"",""7.8"",""7.13""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AC.6""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1762959979.15458"",""full_log"":""Nov 12 15:06:17 tgmp-Ubuntu sudo[38756]:     tgmp : TTY=pts/2 ; PWD=/home/tgmp ; USER=root ; COMMAND=/usr/bin/netstat -tulpn"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Nov 12 15:06:17"",""hostname"":""tgmp-Ubuntu""},""decoder"":{""parent"":""sudo"",""name"":""sudo"",""ftscomment"":""First time user executed the sudo command""},""data"":{""srcuser"":""tgmp"",""dstuser"":""root"",""tty"":""pts/2"",""pwd"":""/home/tgmp"",""command"":""/usr/bin/netstat -tulpn""},""location"":""journald""}","2025-11-12T09:06:20.000-0600",,,,,,,9,12,6,november,20,wednesday,2025,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""____."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
