"BOOT_IMAGE",COMMAND,CanMultiSession,NR,PID,PWD,TTY,UID,USER,"_raw","_time","active_time",api,apparmor,capability,capname,class,code,comm,datalength,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone","denied_mask",dev,dropped,euid,eventtype,fsuid,host,index,ino,ioctlcmd,linecount,logname,msg,name,operation,ouid,path,permissive,pfsense,pid,profile,punct,received,"requested_mask",resettable,root,ruser,scontext,sent,source,sourcetype,"splunk_server","splunk_server_group",status,tag,"tag::eventtype",tclass,tcontext,timeendpos,timestamp,timestartpos,type,uid,user,v,vendor,version
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.065536    0.131072 7","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.065536    0.131072 7","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.032768    0.065536 14","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.032768    0.065536 14","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.016384    0.032768 14","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.016384    0.032768 14","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.008192    0.016384 15","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.008192    0.016384 15","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.004096    0.008192 10","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info:    0.004096    0.008192 10","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:____.____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: lower(secs) upper(secs) recursions","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_()_()_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: lower(secs) upper(secs) recursions","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_()_()_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: [25%]=0.0155648 median[50%]=0.0514926 [75%]=0.175467","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_[%]=._[%]=._[%]=.",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: [25%]=0.0155648 median[50%]=0.0514926 [75%]=0.175467","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_[%]=._[%]=._[%]=.",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: histogram of recursion processing times","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: histogram of recursion processing times","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: average recursion processing time 0.084633 sec","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: average recursion processing time 0.084633 sec","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_____._",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: server stats for thread 0: requestlist max 5 avg 0.463918 exceeded 0 jostled 0","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_____:_____.____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: server stats for thread 0: requestlist max 5 avg 0.463918 exceeded 0 jostled 0","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_____:_____.____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: server stats for thread 0: 138 queries, 42 answers from cache, 96 recursions, 1 prefetch, 0 rejected by ip ratelimiting","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_____:__,____,__,__,_____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: server stats for thread 0: 138 queries, 42 answers from cache, 96 recursions, 1 prefetch, 0 rejected by ip ratelimiting","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:_____:__,____,__,__,_____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: service stopped (unbound 1.23.0).","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:___(_..).",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 unbound[48032]: [48032:0] info: service stopped (unbound 1.23.0).","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_[:]_:___(_..).",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 dpinger[34336]: exiting on signal 15","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:34 dpinger[34336]: exiting on signal 15","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:33 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:39 10.0.0.1 Nov 13 15:29:33 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T09:33:39.000-0600",,,,,,,,,,9,13,33,november,39,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:33 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:33 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 dhclient[97725]: exiting.","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_.",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 dhclient[97725]: exiting.","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_.",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 dhclient[97725]: connection closed","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 dhclient[97725]: connection closed","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 php-fpm[436]: /rc.linkup: DEVD Ethernet detached event for wan","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:______",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 php-fpm[436]: /rc.linkup: DEVD Ethernet detached event for wan","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:______",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 php-fpm[436]: /rc.linkup: Hotplug event detected for WAN(wan) dynamic IP address (4: dhcp)","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:_____()____(:_)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 php-fpm[436]: /rc.linkup: Hotplug event detected for WAN(wan) dynamic IP address (4: dhcp)","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_-[]:_/.:_____()____(:_)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:38 10.0.0.1 Nov 13 15:29:32 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T09:33:38.000-0600",,,,,,,,,,9,13,33,november,38,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:37 10.0.0.1 Nov 13 15:29:32 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T09:33:37.000-0600",,,,,,,,,,9,13,33,november,37,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 09:33:37 10.0.0.1 Nov 13 15:29:32 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T09:33:37.000-0600",,,,,,,,,,9,13,33,november,37,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:59:29 10.0.0.1 Nov 13 15:29:31 check_reload_status[506]: Linkup starting em0","2025-11-13T03:59:29.000-0600",,,,,,,,,,3,13,59,november,29,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:59:29 10.0.0.1 Nov 13 15:29:31 check_reload_status[506]: Linkup starting em0","2025-11-13T03:59:29.000-0600",,,,,,,,,,3,13,59,november,29,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:___",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:59:29 10.0.0.1 Nov 13 15:29:31 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T03:59:29.000-0600",,,,,,,,,,3,13,59,november,29,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:59:29 10.0.0.1 Nov 13 15:29:31 dpinger[34336]: WAN_DHCP 192.168.31.1: sendto error: 50","2025-11-13T03:59:29.000-0600",,,,,,,,,,3,13,59,november,29,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:__...:__:_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:59:29 10.0.0.1 Nov 13 15:29:31 kernel: em0: link state changed to DOWN","2025-11-13T03:59:29.000-0600",,,,,,,,,,3,13,59,november,29,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_:_:_____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:59:29 10.0.0.1 Nov 13 15:29:31 kernel: em0: link state changed to DOWN","2025-11-13T03:59:29.000-0600",,,,,,,,,,3,13,59,november,29,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_:_:_____",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:59:29 10.0.0.1 Nov 13 15:29:31 dhclient[97725]: em0 link state up -> down","2025-11-13T03:59:29.000-0600",,,,,,,,,,3,13,59,november,29,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_____->_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:59:29 10.0.0.1 Nov 13 15:29:31 dhclient[97725]: em0 link state up -> down","2025-11-13T03:59:29.000-0600",,,,,,,,,,3,13,59,november,29,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_____->_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:58:57 10.0.0.1 Nov 13 15:29:00 /usr/sbin/cron[52600]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T03:58:57.000-0600",,,,,,,,,,3,13,58,november,57,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:58:57 10.0.0.1 Nov 13 15:29:00 /usr/sbin/cron[52600]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T03:58:57.000-0600",,,,,,,,,,3,13,58,november,57,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:57:57 10.0.0.1 Nov 13 15:28:00 /usr/sbin/cron[29579]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T03:57:57.000-0600",,,,,,,,,,3,13,57,november,57,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:57:57 10.0.0.1 Nov 13 15:28:00 /usr/sbin/cron[29579]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T03:57:57.000-0600",,,,,,,,,,3,13,57,november,57,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:57:48 10.0.0.1 Nov 13 15:27:51 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T03:57:48.000-0600",,,,,,,,,8,3,13,57,november,48,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:57:48 10.0.0.1 Nov 13 15:27:51 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T03:57:48.000-0600",,,,,,,,,8,3,13,57,november,48,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:56:57 10.0.0.1 Nov 13 15:27:00 /usr/sbin/cron[5705]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T03:56:57.000-0600",,,,,,,,,,3,13,56,november,57,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
,,,,,,,,,"Nov 13 03:56:57 10.0.0.1 Nov 13 15:27:00 /usr/sbin/cron[5705]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T03:56:57.000-0600",,,,,,,,,,3,13,56,november,57,thursday,2025,local,,,,,,,"10.0.0.1",pfsense,,,1,,,,,,,,"10.0.0.1",,,"__::_...___::_///[]:_()__(///)",,,,,,,,"udp:514",pfsense,"tgmp-Ubuntu",,,,,,,16,,0,,,,,,
